true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
KJ627689_1	KJ627689.1.consensus.fa	.	0	0	0	14895	.	.
KJ643499_1	KJ643499.1.consensus.fa	.	0	0	0	15171	.	.
KX510190_1	node_2713.consensus.fa	.	0	0	0	14706	.	.
MG642048_1	MG642048.1.consensus.fa	.	1	0	0	15109	15055	.
MG813995_1	MG813995.1.consensus.fa	.	0	0	0	15172	.	.
MH181938_1	MH181938.1.consensus.fa	.	0	0	0	15073	.	.
MK167041_1	MK167041.1.consensus.fa	.	1	0	0	15135	97	.
MZ515742_1	MZ515742.1.consensus.fa	.	0	0	0	15228	.	.
OK649678_1	OK649678.1.consensus.fa	.	0	0	0	15179	.	.
OM857162_1	OM857162.1.consensus.fa	.	1	0	0	14958	14947	.
.	LR699735.1.consensus.fa	MZ515742_1	4	1	44	15273	7229,15269,15272,15273	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,3236,15274
.	node_2954.consensus.fa	MH181938_1	12	0	32	14967	1199,2084,4506,7360,7711,7909,8245,8546,8581,10068,13095,13248	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,14968,14969,14970,14971,14972,14973,14974,14975,14976,14977,14978,14979,14980,14981,14982,14983,14984,14985,14986,14987,14988,14989,14990,14991,14992,14993,14994,14995,14996,14997,14998,14999,15000,15001,15002,15003,15004,15005,15006,15007,15008,15009,15010,15011,15012,15013,15014,15015,15016,15017,15018,15019,15020,15021,15022,15023,15024,15025,15026,15027,15028,15029,15030,15031,15032,15033,15034,15035,15036,15037,15038,15039,15040,15041,15042,15043,15044,15045,15046,15047,15048,15049,15050,15051,15052,15053,15054,15055,15056,15057,15058,15059,15060,15061,15062,15063,15064,15065,15066,15067,15068,15069,15070,15071,15072,15073,15074,15075,15076,15077,15078,15079,15080,15081,15082,15083,15084,15085,15086,15087,15088,15089,15090,15091,15092,15093,15094,15095,15096,15097,15098,15099,15100,15101,15102,15103,15104,15105
