true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
KJ627251_1	KJ627251.1.consensus.fa	.	0	0	0	15171	.	.
KP258723_1	KP258723.1.consensus.fa	.	0	0	0	15111	.	.
KU950664_1	KU950664.1.consensus.fa	.	0	0	0	15227	.	.
KY249679_1	KY249679.1.consensus.fa	.	0	0	0	15252	.	.
LC324679_1	LC324679.1.consensus.fa	.	0	0	0	14949	.	.
MK749914_1	MK749914.1.consensus.fa	.	1	0	0	15212	8509	.
MN365544_1	MN365544.1.consensus.fa	.	0	0	0	15211	.	.
MZ515640_1	node_3730.consensus.fa	.	0	0	0	15275	.	.
OK649637_1	OK649637.1.consensus.fa	.	0	0	0	15176	.	.
OM857272_1	OM857272.1.consensus.fa	.	1	0	0	14959	14948	.
.	node_683.consensus.fa	MN365544_1	37	0	20	15202	117,323,537,766,841,1376,1972,2104,3984,3985,3994,4322,4375,5001,5039,5066,5436,5489,5560,5567,5679,5962,5969,6052,6069,6398,6629,6635,7428,8734,9062,10887,10952,11130,11617,12411,13093	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,15203,15204,15205,15206,15207,15208,15209,15210,15211
