0	156
157	815
816	1225
1226	1655
1656	2259
2260	3059
3060	3526
3527	5780
5781	5886
5887	7129
7130	7546
7547	7963
7964	8721
8722	9499
9500	10552
10553	11605
11606	13051
13052	13866
13867	14065
14066	14358
14359	14502
14503	15340
15341	15792
15793	16202
16203	16618
16619	17103
17104	17588
17589	18027
18028	18245
18246	19153
19154	19805
19806	20185
20186	20379
20380	20540
20541	21448
21449	22107
22108	22380
22381	23034
23035	23688
23689	24342
24343	24996
24997	25650
25651	26304
26305	26958
26959	27410
27411	27608
27609	27726
27727	27912
27913	28098
28099	28284
28285	28470
28471	28783
28784	28958
28959	29374
29375	30820
30821	31068
31069	31253
31254	31596
31597	32006
32007	32340
32341	32443
32444	33047
33048	33514
33515	34314
34315	34668
34669	36922
36923	39176
39177	40084
40085	40862
40863	41915
41916	42673
42674	43726
43727	43923
43924	44293
44294	45247
45248	45515
45516	45765
45766	46037
46038	46191
46192	47047
47048	47312
47313	47577
47578	47699
47700	48942
48943	49601
49602	49715
49716	50200
50201	51015
51016	52258
52259	52785
52786	53153
53154	53521
53522	53889
53890	54257
54258	54625
54626	54993
54994	55520
55521	55946
55947	56222
56223	56480
56481	56680
56681	57332
57333	57712
57713	57877
57878	58930
58931	59768
59769	60220
60221	60508
60509	61954
61955	62068
62069	62182
62183	62598
62599	62700
62701	62899
62900	63503
63504	63754
63755	64554
64555	65369
65370	67623
67624	68461
68462	68571
68572	69056
69057	69715
69716	70028
70029	70177
70178	70831
70832	71009
71010	71120
71121	72566
72567	72732
72733	73230
73231	73391
73392	73808
73809	74608
74609	75212
75213	76373
76374	76783
76784	77193
77194	77348
77349	77736
77737	77936
77937	78403
78404	78737
78738	80991
80992	81408
81409	82166
82167	83219
83220	84272
84273	85718
85719	86672
86673	86900
86901	87243
87244	87460
87461	87890
87891	88159
88160	88344
88345	88687
88688	88952
88953	89074
89075	89733
89734	90260
90261	91503
91504	92030
92031	92134
92135	92382
92383	92630
92631	92743
92744	93651
93652	94021
94022	94206
94207	94691
94692	95645
95646	95921
95922	96138
96139	96366
96367	96624
96625	97040
97041	97313
97314	98267
98268	98697
98698	98813
98814	99556
99557	99995
99996	100213
100214	101121
101122	101773
101774	101914
101915	102033
102034	102305
102306	102573
102574	104019
104020	104178
104179	104305
104306	104685
104686	104818
104819	106061
106062	107304
107305	107963
107964	108276
108277	108386
108387	108990
108991	109594
109595	109845
109846	110623
110624	111423
111424	113534
113535	114695
114696	115162
115163	117416
117417	118231
118232	118430
118431	118723
118724	118867
118868	119284
119285	120122
120123	120900
120901	121808
121809	122861
122862	123676
123677	124434
124435	124660
124661	125112
125113	125299
125300	126352
126353	126466
126467	126846
126847	128292
128293	128542
128543	128708
128709	129157
129158	129567
129568	129691
129692	129885
129886	130046
130047	130954
130955	131606
131607	132022
132023	133265
133266	133580
133581	134239
134240	134357
134358	135011
135012	135665
135666	136319
136320	136973
136974	137189
137190	137674
137675	137780
137781	137914
137915	138181
138182	139627
139628	139827
139828	140012
140013	140355
140356	140603
140604	140800
140801	141170
141171	141418
141419	142372
142373	142635
142636	142907
142908	143337
143338	143605
143606	144461
144462	144611
144612	144783
144784	144978
144979	145505
145506	145716
145717	145838
145839	146365
146366	146641
146642	146826
146827	147001
147002	147314
147315	147781
147782	148385
148386	149185
149186	149519
149520	149711
149712	151965
151966	152183
152184	153091
153092	153743
153744	153902
