true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
England_ALDP_4FFC66_2020_OA981066_1_2020_06_24	England_ALDP-4FFC66_2020_OA981066.1_2020-06-24.consensus.fa	.	13	0	0	29902	2784,3551,5306,9699,10197,13472,13553,13879,14998,15909,27269,27505,29627	.
England_PHEC_YY8TZO6_2022_OX793172_1_2022_12_08	England_PHEC-YY8TZO6_2022_OX793172.1_2022-12-08.consensus.fa	.	5	26	0	29884	10704,13697,15902,16579,18198	29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740
Germany_IMS_10150_CVDP_0ACE56B8_1766_40B7_8FA7_3F7CF4FC89AE_2021_OU566849_1_2021_08_03	Germany_IMS-10150-CVDP-0ACE56B8-1766-40B7-8FA7-3F7CF4FC89AE_2021_OU566849.1_2021-08-03.consensus.fa	.	7	0	0	29810	5659,10456,13659,16751,18606,23756,25448	.
Germany_IMS_10338_CVDP_B4ACE9FD_B0A2_475C_884C_B545194A11B5_2022_OY180575_1_2022_06_25	Germany_IMS-10338-CVDP-B4ACE9FD-B0A2-475C-884C-B545194A11B5_2022_OY180575.1_2022-06-25.consensus.fa	.	9	0	0	29648	2220,4964,15127,15780,16053,17383,17566,20902,27291	.
USA_AK_PHL14450_2021_OL354704_1_2021_10_11	USA_AK-PHL14450_2021_OL354704.1_2021-10-11.consensus.fa	.	10	1	0	29822	3469,3809,10407,12507,13848,16098,19042,19512,21503,26940	28227
USA_CO_CDPHE_40661321_2023_OR561466_1_2023_03_24	USA_CO-CDPHE-40661321_2023_OR561466.1_2023-03-24.consensus.fa	.	5	26	0	29746	3964,4260,4735,11488,29150	29652,29653,29654,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677
USA_MA_Broad_CRSP_4F262GT3UUBHZEZ4_2022_ON200823_1_2022_04_01	Germany_IMS-10116-CVDP-E0DCBE9C-B52D-4932-A713-83E9D13AE912_2022_OY180670.1_2022-05-12.consensus.fa	.	32	6	8	29639	139,1678,2497,4013,4076,4949,6587,6589,7618,8600,9653,9982,10151,10294,10400,10402,11241,12254,12851,13498,13824,15112,15395,15765,16038,17034,20877,22207,23522,25548,27608,29436	0,1,2,3,4,5,6,7,468,469,470,471,472,473,29640,29641,29642,29643,29644,29645,29646,29647,29648,29649,29650,29651,29652,29653,29654,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687,29688,29689,29690,29691,29692,29693,29694,29695,29696,29697,29698,29699,29700,29701,29702,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746,29747,29748,29749,29750,29751,29752,29753,29754,29755,29756,29757,29758,29759,29760,29761,29762,29763,29764,29765,29766,29767,29768,29769,29770,29771,29772,29773,29774,29775,29776,29777,29778,29779,29780,29781,29782,29783,29784,29785,29786,29787,29788,29789,29790,29791,29792,29793,29794,29795,29796,29797,29798,29799,29800,29801,29802,29803
USA_MI_MDHHS_SC24398_2021_OL892290_1_2021_02_24	USA_MI-MDHHS-SC24398_2021_OL892290.1_2021-02-24.consensus.fa	.	5	0	0	29796	5137,15012,15396,17392,18355	.
USA_PR_CDC_LC0007248_2021_MW636830_1_2021_01_19	USA_PR-CDC-LC0007248_2021_MW636830.1_2021-01-19.consensus.fa	.	8	0	0	29712	2970,3264,5091,9616,13825,17867,21333,23821	.
USA_UT_UPHL_220804311233_2022_OP233393_2_2022_07_20	Germany_IMS-10338-CVDP-B4ACE9FD-B0A2-475C-884C-B545194A11B5_2022_OY180575.1_2022-06-25.consensus.fa	.	25	0	6	29654	998,1601,2419,5609,6119,8801,10343,10481,11506,12275,14967,15416,19139,19833,20898,21766,21948,25444,27256,27388,28062,28280,28814,29225,29607	0,1,2,3,4,5,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687,29688,29689,29690,29691,29692,29693,29694,29695,29696,29697,29698,29699,29700,29701,29702,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742
.	node_4569.consensus.fa	USA_AK_PHL14450_2021_OL354704_1_2021_10_11	25	1	170	29822	3809,5676,8285,10407,11265,12507,13441,13666,13848,14155,16098,17402,17890,19042,19128,19512,20072,20901,20911,21503,23763,24270,25768,26940,29584	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,28227,29823,29824,29825,29826,29827,29828,29829,29830,29831,29832,29833,29834,29835,29836,29837,29838,29839,29840,29841,29842,29843,29844,29845,29846,29847,29848,29849,29850,29851,29852,29853,29854,29855,29856,29857,29858,29859
.	USA_GA-CDC-QDX41237385_2022_OP514064.1_2022-09-10.consensus.fa	Germany_IMS_10338_CVDP_B4ACE9FD_B0A2_475C_884C_B545194A11B5_2022_OY180575_1_2022_06_25	18	0	19	29648	2512,3809,4964,10475,11256,15410,16053,16539,17383,17566,19133,19827,20902,22957,25438,27291,29219,29601	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,29649,29650,29651,29652,29653,29654,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687,29688,29689,29690,29691,29692,29693,29694,29695,29696,29697,29698,29699,29700,29701,29702,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746,29747,29748,29749,29750,29751,29752,29753,29754,29755,29756,29757,29758,29759,29760,29761,29762
.	USA_MA-Broad-CRSP_4F262GT3UUBHZEZ4_2022_ON200823.1_2022-04-01.consensus.fa	USA_MA_Broad_CRSP_4F262GT3UUBHZEZ4_2022_ON200823_1_2022_04_01	17	26	0	29823	2199,2491,4007,4070,6581,6583,7612,8774,10288,11235,12845,13636,13818,17028,20881,22201,22721	29654,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679
.	USA_MA-MASPHL-04091_2021_MZ854550.1_2021-07-12.consensus.fa	USA_AK_PHL14450_2021_OL354704_1_2021_10_11	13	1	14	29806	3483,3823,10421,12521,13862,15036,16112,19056,19526,20086,21517,21969,26954	0,1,2,3,4,5,6,7,8,9,10,11,12,13,28241,29807,29808,29809,29810,29811,29812,29813,29814,29815,29816,29817,29818,29819,29820,29821,29822,29823,29824,29825,29826,29827,29828,29829,29830,29831,29832,29833,29834,29835,29836
.	USA_UT-UPHL-220804311233_2022_OP233393.2_2022-07-20.consensus.fa	Germany_IMS_10338_CVDP_B4ACE9FD_B0A2_475C_884C_B545194A11B5_2022_OY180575_1_2022_06_25	28	0	6	29654	1601,2226,2419,4970,6119,10343,10481,11506,12275,14967,15133,15416,15786,16059,17389,17572,19139,19833,20908,21598,21948,25444,27297,27388,28280,28814,29225,29607	0,1,2,3,4,5,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687,29688,29689,29690,29691,29692,29693,29694,29695,29696,29697,29698,29699,29700,29701,29702,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746,29747,29748,29749,29750,29751,29752,29753,29754,29755,29756,29757,29758,29759,29760,29761,29762,29763,29764,29765,29766,29767,29768
