true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
England_ALDP_2B92E26_2021_OV273960_1_2021_11_21	England_ALDP-2B92E26_2021_OV273960.1_2021-11-21.consensus.fa	.	1	0	0	29872	10467	.
England_CAMC_94286B_2020_OA978749_1_2020_07_22	node_5849.consensus.fa	.	3	0	0	29902	12490,16233,18361	.
England_MILK_9938D4_2020_OA974370_1_2020_08_26	England_MILK-9938D4_2020_OA974370.1_2020-08-26.consensus.fa	.	4	0	0	29902	3740,4887,6681,13016	.
Scotland_QEUH_3E42EA7_2022_OX100629_1_2022_04_22	Scotland_QEUH-3E42EA7_2022_OX100629.1_2022-04-22.consensus.fa	.	7	9	0	29858	3726,10874,12790,19082,22252,24400,25057	11287,11288,11289,11290,11291,11292,11293,11294,11295
Scotland_SCOT_22262_2022_OX426885_1_2022_12_02	Scotland_SCOT-22262_2022_OX426885.1_2022-12-02.consensus.fa	.	8	0	0	29850	1291,2489,6471,6681,12568,15797,16045,19193	.
USA_AL_UAB_GX758_2021_MZ959097_1_2021_08_08	USA_FL-CDC-QDX27650901_2021_MZ930056.1_2021-08-07.consensus.fa	.	8	1	12	29781	3684,12448,12758,16191,19814,23741,25301,28199	0,1,2,3,4,5,6,7,8,9,10,11,28216,29782,29783,29784,29785,29786,29787
USA_CA_CDC_LC0999103_2023_OQ403738_1_2023_01_24	USA_CA-CDC-LC0999103_2023_OQ403738.1_2023-01-24.consensus.fa	.	2	9	0	29728	3109,10586	11248,11249,11250,11251,11252,11253,11254,11255,11256
USA_CA_CDPH_500081380_2022_OQ334629_1_2022_10_04	USA_CA-CDPH-500081380_2022_OQ334629.1_2022-10-04.consensus.fa	.	5	9	0	29616	6446,8516,8680,11821,19890	11262,11263,11264,11265,11266,11267,11268,11269,11270
USA_CA_CDPH_500084429_2022_OQ584896_1_2022_10_22	USA_CA-CDPH-500084429_2022_OQ584896.1_2022-10-22.consensus.fa	.	3	0	0	29682	3722,10870,14545	.
USA_NY_CDC_QDX85404907_2023_OR642893_1_2023_09_17	USA_NY-CDC-QDX85404907_2023_OR642893.1_2023-09-17.consensus.fa	.	2	9	0	29729	7571,8336	11237,11238,11239,11240,11241,11242,11243,11244,11245
.	USA_AL-UAB-GX758_2021_MZ959097.1_2021-08-08.consensus.fa	USA_AL_UAB_GX758_2021_MZ959097_1_2021_08_08	10	1	0	29787	8499,16191,19080,19814,21613,21681,21944,21947,21957,25301	28216
.	USA_NV-CDC-2-6343436_2022_OP652350.1_2022-08-18.consensus.fa	Scotland_SCOT_22262_2022_OX426885_1_2022_12_02	32	2	102	29735	874,1291,1930,2953,3652,4813,9525,10825,10874,11749,12570,12777,14256,15799,16725,16934,17218,17858,18361,19939,21887,22877,22901,22926,23361,23542,24646,25051,28296,28656,29485,29708	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,11287,11288,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746,29747,29748,29749,29750,29751,29752,29753,29754,29755,29756,29757,29758,29759,29760,29761,29762,29763,29764,29765,29766,29767,29768,29769,29770,29771,29772,29773,29774,29775,29776,29777,29778,29779,29780,29781,29782,29783,29784,29785,29786,29787,29788,29789,29790,29791,29792,29793,29794,29795,29796,29797,29798,29799,29800,29801,29802,29803,29804,29805,29806,29807,29808,29809,29810,29811,29812,29813,29814,29815,29816,29817,29818,29819,29820,29821,29822,29823,29824,29825,29826,29827,29828,29829,29830,29831,29832,29833,29834,29835,29836,29837,29838,29839,29840,29841,29842,29843,29844,29845,29846,29847,29848,29849,29850,29851,29852
