true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
Denmark_DCGC_178074_2021_OW435631_1_2021_09_30	Denmark_DCGC-178074_2021_OW435631.1_2021-09-30.consensus.fa	.	4	0	0	29889	1834,2878,12946,20471	.
England_BRBR_3267CC75_2022_OX418253_1_2022_12_29	England_BRBR-3267CC75_2022_OX418253.1_2022-12-29.consensus.fa	.	15	0	0	29840	2730,2856,3566,3637,4023,7019,14604,14982,16729,17318,17364,19200,27991,28918,29699	.
England_LSPA_325A112E_2022_OX360151_1_2022_10_03	England_LSPA-325A112E_2022_OX360151.1_2022-10-03.consensus.fa	.	9	0	0	29843	7097,10869,15337,16920,17364,18121,20731,27817,29175	.
England_QEUH_9DE12D_2020_OA997664_1_2020_09_21	England_QEUH-9DE12D_2020_OA997664.1_2020-09-21.consensus.fa	.	8	0	0	29902	2114,12530,14733,19124,19516,24956,28171,28245	.
FRA_IHUCOVID_040058_Nova1_2020_ON276083_1_2020_09_14	FRA_IHUCOVID-040058_Nova1_2020_ON276083.1_2020-09-14.consensus.fa	.	9	0	0	29701	1499,3923,6594,6919,15246,16651,17911,20844,21180	.
Germany_IMS_10013_CVDP_DEE74DF8_A297_4F44_BA12_8F5B305DC8E4_2022_OY103921_1_2022_11_24	Germany_IMS-10013-CVDP-DEE74DF8-A297-4F44-BA12-8F5B305DC8E4_2022_OY103921.1_2022-11-24.consensus.fa	.	6	0	0	29776	1952,5789,10202,19016,26225,29675	.
Germany_IMS_10201_CVDP_55AEE72C_EC85_4ED2_9471_B37DADF7A02F_2023_OY226666_1_2023_03_17	USA_NY-CDC-QDX44429600_2022_OQ140256.1_2022-12-06.consensus.fa	.	17	27	25	29739	834,2705,4754,6961,11150,12260,12655,13397,14641,14946,15530,15757,20971,20997,25537,27836,28034	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27211,27212,27213,27214,27215,27216,27217,27218,27219,27220,27221,27222,27223,27224,27225,27226,27227,27228,27229,27230,27231,27232,27233,27234,27235,27236,27237,29740,29741,29742,29743,29744,29745,29746,29747,29748,29749,29750,29751,29752,29753,29754,29755,29756,29757,29758
USA_2023CV2538_2023_OR589371_1_2023_09_12	USA_2023CV2538_2023_OR589371.1_2023-09-12.consensus.fa	.	7	0	0	29648	1714,7336,7434,7508,12467,15182,24929	.
USA_CA_CZB_19251_2020_MW700731_1_2020_12_18	USA_CA-CZB-19251_2020_MW700731.1_2020-12-18.consensus.fa	.	4	0	0	29796	3152,3588,9623,13804	.
USA_IN_CDC_STM_VDTXZFAJA_2023_OQ295472_1_2023_01_11	USA_IN-CDC-STM-VDTXZFAJA_2023_OQ295472.1_2023-01-11.consensus.fa	.	10	0	0	29843	43,6752,11624,12083,13759,14144,16729,18995,20529,24248	.
.	CHL_Santiago-p14d7_2020_MW365278.1_2020-04-27.consensus.fa	FRA_IHUCOVID_040058_Nova1_2020_ON276083_1_2020_09_14	28	0	45	29702	1179,1544,2059,3968,4999,6639,10174,10733,10942,11795,12699,14150,14162,14406,15291,15509,16696,17956,20889,20950,21225,21686,22409,24756,26839,28831,29092,29389	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746
.	Denmark_DCGC-623002_2022_OY816294.1_2022-12-09.consensus.fa	England_LSPA_325A112E_2022_OX360151_1_2022_10_03	23	29	0	29869	1384,1949,3169,4779,7765,7995,7997,10869,13422,14666,14971,15337,15555,15782,16403,16920,17364,18121,20731,24981,27817,29175,29319	21966,21967,21968,29700,29701,29702,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725
.	England_PHEC-YY8UCFH_2022_OY316768.1_2022-12-14.consensus.fa	England_BRBR_3267CC75_2022_OX418253_1_2022_12_29	18	0	0	29840	2856,3566,4023,6694,7019,9642,12680,14982,15337,17318,17364,18995,19043,19200,27242,27991,28918,29696	.
