true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
England_ALDP_4FFC66_2020_OA981066_1_2020_06_24	England_ALDP-4FFC66_2020_OA981066.1_2020-06-24.consensus.fa	.	3	0	0	29902	4611,11837,23997	.
England_PHEC_YY8TZO6_2022_OX793172_1_2022_12_08	England_PHEC-YY8TZO6_2022_OX793172.1_2022-12-08.consensus.fa	.	5	0	0	29884	6293,12939,13152,16149,23467	.
Germany_IMS_10150_CVDP_0ACE56B8_1766_40B7_8FA7_3F7CF4FC89AE_2021_OU566849_1_2021_08_03	Germany_IMS-10150-CVDP-0ACE56B8-1766-40B7-8FA7-3F7CF4FC89AE_2021_OU566849.1_2021-08-03.consensus.fa	.	2	0	0	29810	6097,18927	.
Germany_IMS_10338_CVDP_B4ACE9FD_B0A2_475C_884C_B545194A11B5_2022_OY180575_1_2022_06_25	Germany_IMS-10338-CVDP-B4ACE9FD-B0A2-475C-884C-B545194A11B5_2022_OY180575.1_2022-06-25.consensus.fa	.	5	0	0	29648	5269,6294,23279,27219,29601	.
USA_AK_PHL14450_2021_OL354704_1_2021_10_11	USA_AK-PHL14450_2021_OL354704.1_2021-10-11.consensus.fa	.	5	1	0	29822	925,3157,6931,19432,28209	28227
USA_CO_CDPHE_40661321_2023_OR561466_1_2023_03_24	USA_CO-CDPHE-40661321_2023_OR561466.1_2023-03-24.consensus.fa	.	5	0	0	29746	2876,4289,6085,13448,21099	.
USA_MA_Broad_CRSP_4F262GT3UUBHZEZ4_2022_ON200823_1_2022_04_01	USA_MA-Broad-CRSP_4F262GT3UUBHZEZ4_2022_ON200823.1_2022-04-01.consensus.fa	.	6	26	0	29823	2472,10967,13091,13870,16201,18611	29654,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679
USA_MI_MDHHS_SC24398_2021_OL892290_1_2021_02_24	USA_MI-MDHHS-SC24398_2021_OL892290.1_2021-02-24.consensus.fa	.	1	0	0	29796	5144	.
USA_PR_CDC_LC0007248_2021_MW636830_1_2021_01_19	USA_PR-CDC-LC0007248_2021_MW636830.1_2021-01-19.consensus.fa	.	5	0	0	29712	6955,10100,12295,20831,27742	.
USA_UT_UPHL_220804311233_2022_OP233393_2_2022_07_20	Germany_IMS-10338-CVDP-B4ACE9FD-B0A2-475C-884C-B545194A11B5_2022_OY180575.1_2022-06-25.consensus.fa	.	20	0	6	29654	1601,2419,6119,10343,10481,12275,14967,15416,16435,16623,17107,18427,19139,21948,25444,25716,26030,27388,28280,29225	0,1,2,3,4,5,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687,29688,29689,29690,29691,29692,29693,29694,29695,29696,29697,29698,29699,29700,29701,29702,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742
.	node_14880.consensus.fa	England_PHEC_YY8TZO6_2022_OX793172_1_2022_12_08	11	9	0	29714	2772,6293,12939,13152,16149,20925,21522,23740,24099,26418,28337	11287,11288,11289,11290,11291,11292,11293,11294,11295,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746,29747,29748,29749,29750,29751,29752,29753,29754,29755,29756,29757,29758,29759,29760,29761,29762,29763,29764,29765,29766,29767,29768,29769,29770,29771,29772,29773,29774,29775,29776,29777,29778,29779,29780,29781,29782,29783,29784,29785,29786,29787,29788,29789,29790,29791,29792,29793,29794,29795,29796,29797,29798,29799,29800,29801,29802,29803,29804,29805,29806,29807,29808,29809,29810,29811,29812,29813,29814,29815,29816,29817,29818,29819,29820,29821,29822,29823,29824,29825,29826,29827,29828,29829,29830,29831,29832,29833,29834,29835,29836,29837,29838,29839,29840,29841,29842,29843,29844,29845,29846,29847,29848,29849,29850,29851,29852,29853,29854,29855,29856,29857,29858,29859,29860,29861,29862,29863,29864,29865,29866,29867,29868,29869,29870,29871,29872,29873,29874,29875,29876,29877,29878,29879,29880,29881,29882,29883,29884
.	node_4569.consensus.fa	USA_AK_PHL14450_2021_OL354704_1_2021_10_11	18	1	170	29822	925,3157,6104,6262,6931,7062,14155,16118,19128,19432,20072,20854,20894,21127,24231,24264,25768,26794	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,28227,29823,29824,29825,29826,29827,29828,29829,29830,29831,29832,29833,29834,29835,29836,29837,29838,29839,29840,29841,29842,29843,29844,29845,29846,29847,29848,29849,29850,29851,29852,29853,29854,29855,29856,29857,29858,29859
.	USA_MA-MASPHL-04091_2021_MZ854550.1_2021-07-12.consensus.fa	USA_AK_PHL14450_2021_OL354704_1_2021_10_11	10	1	14	29806	939,3171,6945,13490,13914,19446,20086,20908,21969,22010	0,1,2,3,4,5,6,7,8,9,10,11,12,13,28241,29807,29808,29809,29810,29811,29812,29813,29814,29815,29816,29817,29818,29819,29820,29821,29822,29823,29824,29825,29826,29827,29828,29829,29830,29831,29832,29833,29834,29835,29836
.	USA_UT-UPHL-220804311233_2022_OP233393.2_2022-07-20.consensus.fa	Germany_IMS_10338_CVDP_B4ACE9FD_B0A2_475C_884C_B545194A11B5_2022_OY180575_1_2022_06_25	21	0	6	29654	1601,2419,5275,6119,6300,10343,10481,12275,14967,15416,18427,19139,21948,23285,25444,25716,27225,27388,28280,29225,29607	0,1,2,3,4,5,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687,29688,29689,29690,29691,29692,29693,29694,29695,29696,29697,29698,29699,29700,29701,29702,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746,29747,29748,29749,29750,29751,29752,29753,29754,29755,29756,29757,29758,29759,29760,29761,29762,29763,29764,29765,29766,29767,29768
