true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
Denmark_DCGC_289871_2021_OW704905_1_2021_12_16	Denmark_DCGC-289871_2021_OW704905.1_2021-12-16.consensus.fa	.	5	7	0	29896	4316,8316,15168,25331,25880	28241,28242,28243,28244,28245,28246,28264
Denmark_DCGC_544978_2022_OX233202_1_2022_07_04	Denmark_DCGC-544978_2022_OX233202.1_2022-07-04.consensus.fa	.	8	0	0	29869	1464,1510,5391,13285,14713,16715,18363,26100	.
England_CAMB_1AFFAB_2020_OX610259_1_2020_05_07	England_CAMB-1AFFAB_2020_OX610259.1_2020-05-07.consensus.fa	.	10	0	0	29902	1849,5743,8316,9089,11606,11647,14633,15372,21946,29741	.
England_LSPA_3E394DE_2022_OX037994_1_2022_05_30	England_LSPA-3E394DE_2022_OX037994.1_2022-05-30.consensus.fa	.	10	0	0	29861	1497,2000,9168,9808,15149,15363,16173,16899,19460,28662	.
England_MILK_15FF163_2021_OU319356_1_2021_06_01	Scotland_QEUH-16710C5_2021_2021-06-08.consensus.fa	.	6	0	0	29889	1510,9078,14303,15158,17804,24625	.
England_PORT_2D473B_2020_OY604486_1_2020_10_08	England_PORT-2D473B_2020_OY604486.1_2020-10-08.consensus.fa	.	9	0	0	29902	6245,8316,9409,20430,23340,23539,26112,27243,28572	.
SouthAfrica_NHLS_UCT_GS_D767_2021_OM765794_1_2021_07_12	SouthAfrica_NHLS-UCT-GS-D767_2021_OM765794.1_2021-07-12.consensus.fa	.	9	7	0	29764	1451,8257,11946,17390,17534,18973,18997,22405,27883	28182,28183,28184,28185,28186,28187,28205
USA_CO_CDC_QDX39324100_2022_OP194780_1_2022_07_22	USA_CO-CDC-QDX39324100_2022_OP194780.1_2022-07-22.consensus.fa	.	7	26	0	29743	5520,5720,13560,18038,18849,20262,21695	29650,29651,29652,29653,29654,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675
USA_FL_CDC_QDX26532241_2021_MZ649825_1_2021_07_05	USA_FL-CDC-QDX26532241_2021_MZ649825.1_2021-07-05.consensus.fa	.	8	0	0	29748	9024,11718,12767,13128,15515,17530,19837,20012	.
USA_Mayo2565_2020_OR306886_1_2020_09_18	USA_Mayo2565_2020_OR306886.1_2020-09-18.consensus.fa	.	8	0	0	29823	9764,12717,17762,18132,18154,18756,21925,22759	.
.	England_MILK-ABB84E_2020_OB988694.1_2020-10-21.consensus.fa	England_PORT_2D473B_2020_OY604486_1_2020_10_08	14	0	0	29902	6245,6694,9168,9409,12747,15578,18908,20430,23340,23539,26112,28572,28677,29644	.
.	England_NORT-YNNWJCO_2022_OY922724.1_2022-03-22.consensus.fa	England_LSPA_3E394DE_2022_OX037994_1_2022_05_30	25	12	0	29861	1497,2000,3783,4018,4201,6406,6694,8369,9168,10077,12096,13610,15363,16173,16899,18899,18915,19460,21660,22177,25246,25791,26201,26646,29629	22179,22180,22181,22182,22183,22184,22185,22186,22187,22188,22189,22190
