true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
England_PHEC_YYG7I5U_2022_OX787554_1_2022_09_25	England_PHEC-YYG7I5U_2022_OX787554.1_2022-09-25.consensus.fa	.	1	0	0	29834	6345	.
Germany_IMS_10082_CVDP_06184BE8_209D_41FA_AD67_CBF9131FD770_2022_OY212577_1_2022_05_17	Germany_IMS-10082-CVDP-06184BE8-209D-41FA-AD67-CBF9131FD770_2022_OY212577.1_2022-05-17.consensus.fa	.	2	0	0	29651	615,10025	.
Germany_IMS_10213_CVDP_132FEFA2_80A8_4CDF_8B87_C6D96005BADC_2023_OY047537_1_2023_01_09	Germany_IMS-10213-CVDP-132FEFA2-80A8-4CDF-8B87-C6D96005BADC_2023_OY047537.1_2023-01-09.consensus.fa	.	1	0	0	29745	21382	.
USA_2182164_2022_OR055525_1_2022_02_04	USA_2182164_2022_OR055525.1_2022-02-04.consensus.fa	.	3	0	0	29683	29425,29653,29657	.
USA_CA_CDPH_3000139536_2021_OK438034_1_2021_08_04	USA_CA-CDPH-3000139536_2021_OK438034.1_2021-08-04.consensus.fa	.	1	0	0	29857	24798	.
USA_FL_CDC_QDX30129735_2021_OL349821_1_2021_10_12	USA_FL-CDC-QDX30129735_2021_OL349821.1_2021-10-12.consensus.fa	.	0	0	0	29768	.	.
USA_MA_CDCBI_CRSP_Y5X4MVOMO6XDYMTP_2022_OP886136_1_2022_11_02	USA_MA-CDCBI-CRSP_Y5X4MVOMO6XDYMTP_2022_OP886136.1_2022-11-02.consensus.fa	.	2	0	0	29308	18747,29271	.
USA_NY_CDC_LC1065645_2023_OR814411_1_2023_10_11	USA_NY-CDC-LC1065645_2023_OR814411.1_2023-10-11.consensus.fa	.	1	0	0	29291	27380	.
USA_NY_CDC_QDX48365418_2023_OQ783679_1_2023_03_25	USA_NY-CDC-QDX48365418_2023_OQ783679.1_2023-03-25.consensus.fa	.	1	0	0	29720	25001	.
USA_WI_CDC_QDX44991968_2022_OQ243026_1_2022_12_26	USA_WI-CDC-QDX44991968_2022_OQ243026.1_2022-12-26.consensus.fa	.	0	0	0	29714	.	.
.	USA_FL-CDC-LC1043500_2023_OR131445.1_2023-05-31.consensus.fa	USA_NY_CDC_LC1065645_2023_OR814411_1_2023_10_11	13	0	30	29321	655,853,1891,1952,2819,7077,12841,14301,20387,23183,24810,27410,28929	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,29322,29323,29324,29325,29326,29327,29328,29329,29330,29331,29332,29333,29334,29335,29336,29337,29338,29339,29340,29341,29342,29343,29344,29345,29346,29347,29348,29349,29350,29351,29352,29353,29354,29355,29356,29357,29358,29359,29360,29361,29362,29363,29364,29365,29366,29367,29368,29369,29370,29371,29372,29373,29374,29375,29376,29377,29378,29379,29380,29381,29382,29383,29384,29385,29386,29387,29388,29389,29390,29391,29392,29393,29394,29395,29396,29397,29398,29399,29400,29401,29402,29403,29404,29405,29406,29407,29408,29409,29410,29411,29412,29413,29414,29415,29416,29417,29418,29419,29420,29421,29422,29423,29424,29425,29426,29427,29428,29429,29430,29431,29432,29433,29434,29435,29436,29437,29438,29439,29440,29441,29442,29443,29444,29445,29446,29447,29448,29449,29450,29451,29452,29453,29454,29455,29456,29457,29458,29459,29460,29461,29462,29463,29464,29465,29466,29467,29468,29469,29470,29471,29472,29473,29474,29475,29476,29477,29478,29479,29480,29481,29482,29483,29484,29485,29486,29487,29488,29489,29490,29491,29492,29493,29494,29495,29496,29497,29498,29499,29500,29501,29502,29503,29504,29505,29506,29507,29508,29509,29510,29511,29512,29513,29514,29515,29516,29517,29518,29519,29520,29521,29522,29523,29524,29525,29526,29527,29528,29529,29530,29531,29532,29533,29534,29535,29536,29537,29538,29539,29540,29541,29542,29543,29544,29545,29546,29547,29548,29549,29550,29551,29552,29553,29554,29555,29556,29557,29558,29559,29560,29561,29562,29563,29564,29565,29566,29567,29568,29569,29570,29571,29572,29573,29574,29575,29576,29577,29578,29579,29580,29581,29582,29583,29584,29585,29586,29587,29588,29589,29590,29591,29592,29593,29594,29595,29596,29597,29598,29599,29600,29601,29602,29603,29604,29605,29606,29607,29608,29609,29610,29611,29612,29613,29614,29615,29616,29617,29618,29619,29620,29621,29622,29623,29624,29625,29626,29627,29628,29629,29630,29631,29632,29633,29634,29635,29636,29637,29638,29639,29640,29641,29642,29643,29644,29645,29646,29647,29648,29649,29650,29651,29652,29653,29654,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687,29688,29689
.	USA_NJ-CDC-QDX44242937_2022_OQ086353.1_2022-12-02.consensus.fa	Germany_IMS_10213_CVDP_132FEFA2_80A8_4CDF_8B87_C6D96005BADC_2023_OY047537_1_2023_01_09	3	0	12	29729	19049,21382,27572	0,1,2,3,4,5,6,7,8,9,10,11,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745
