true_haplotype	consensus	closest_true	snp_dist	gap_edge_corrected_dist
England_ALDP_2B92E26_2021_OV273960_1_2021_11_21	England_ALDP-2B92E26_2021_OV273960.1_2021-11-21.consensus.fa	.	5	0	0	29872	10768,14227,14647,14839,20879	.
England_CAMC_94286B_2020_OA978749_1_2020_07_22	node_5849.consensus.fa	.	8	0	0	29902	9184,11603,13700,13743,16761,16987,17533,24301	.
England_MILK_9938D4_2020_OA974370_1_2020_08_26	England_MILK-9938D4_2020_OA974370.1_2020-08-26.consensus.fa	.	10	0	0	29902	2453,2816,3319,9566,13743,17682,17969,18312,24705,24832	.
Scotland_QEUH_3E42EA7_2022_OX100629_1_2022_04_22	Scotland_QEUH-3E42EA7_2022_OX100629.1_2022-04-22.consensus.fa	.	8	9	0	29858	5496,8541,10844,13700,14075,16482,20102,21383	11287,11288,11289,11290,11291,11292,11293,11294,11295
Scotland_SCOT_22262_2022_OX426885_1_2022_12_02	Scotland_SCOT-22262_2022_OX426885.1_2022-12-02.consensus.fa	.	13	0	0	29850	1187,3422,5010,5496,5577,6389,6750,6905,13741,15594,19245,21230,26887	.
USA_AL_UAB_GX758_2021_MZ959097_1_2021_08_08	USA_FL-CDC-QDX27650901_2021_MZ930056.1_2021-08-07.consensus.fa	.	16	0	12	29780	1889,6219,10726,13701,14033,14797,16735,17507,19981,20737,20907,21069,24219,27777,27984,29454	0,1,2,3,4,5,6,7,8,9,10,11,29781,29782,29783,29784,29785,29786
USA_CA_CDC_LC0999103_2023_OQ403738_1_2023_01_24	USA_CA-CDC-LC0999103_2023_OQ403738.1_2023-01-24.consensus.fa	.	9	9	0	29728	1670,2530,4971,5538,6866,10538,14036,20840,29477	11248,11249,11250,11251,11252,11253,11254,11255,11256
USA_CA_CDPH_500081380_2022_OQ334629_1_2022_10_04	USA_CA-CDPH-500081380_2022_OQ334629.1_2022-10-04.consensus.fa	.	9	9	0	29616	3834,4022,14855,16822,19166,20924,22333,24583,26086	11262,11263,11264,11265,11266,11267,11268,11269,11270
USA_CA_CDPH_500084429_2022_OQ584896_1_2022_10_22	USA_CA-CDPH-500084429_2022_OQ584896.1_2022-10-22.consensus.fa	.	9	0	0	29682	3084,6746,8537,10562,12584,15801,20936,21370,24422	.
USA_NY_CDC_QDX85404907_2023_OR642893_1_2023_09_17	USA_NY-CDC-QDX85404907_2023_OR642893.1_2023-09-17.consensus.fa	.	2	35	0	29755	6970,8187	11237,11238,11239,11240,11241,11242,11243,11244,11245,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687
.	USA_AL-UAB-GX758_2021_MZ959097.1_2021-08-08.consensus.fa	USA_AL_UAB_GX758_2021_MZ959097_1_2021_08_08	18	0	0	29786	1889,2411,2878,3610,4968,6219,7344,8195,8499,16280,16735,20737,21069,21341,24219,25446,27777,28969	.
.	USA_FL-CDC-QDX45210308_2022_OQ274612.1_2022-12-31.consensus.fa	USA_CA_CDPH_500081380_2022_OQ334629_1_2022_10_04	16	9	25	29616	1262,1684,3834,4022,8516,12934,14855,16822,19166,20924,21358,22333,23822,23826,24583,26086	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,11262,11263,11264,11265,11266,11267,11268,11269,11270,29617,29618,29619,29620,29621,29622,29623,29624,29625,29626,29627,29628,29629,29630,29631,29632,29633,29634,29635,29636,29637,29638,29639,29640,29641,29642,29643,29644,29645,29646,29647,29648,29649,29650,29651,29652,29653,29654,29655,29656,29657,29658,29659,29660,29661,29662,29663,29664,29665,29666,29667,29668,29669,29670,29671,29672,29673,29674,29675,29676,29677,29678,29679,29680,29681,29682,29683,29684,29685,29686,29687,29688,29689,29690,29691,29692,29693,29694,29695,29696,29697,29698,29699,29700,29701,29702,29703,29704,29705,29706,29707,29708,29709,29710,29711,29712,29713,29714,29715,29716,29717,29718,29719,29720,29721,29722,29723,29724,29725,29726,29727,29728,29729,29730,29731,29732,29733,29734,29735,29736,29737,29738,29739,29740,29741,29742,29743,29744,29745,29746,29747,29748,29749,29750,29751,29752,29753,29754,29755,29756,29757,29758,29759,29760,29761,29762,29763,29764,29765,29766,29767,29768,29769,29770,29771,29772,29773,29774,29775,29776,29777
